run_id,timestamp,agent_id,agent_name,business_domain,model_used,input_tokens,output_tokens,estimated_cost_aud,latency_ms,status,risk_level,groundedness_score,user_feedback,policy_breach_type,tool_calls_count,data_source_used,environment
run_001750_1a28c8ea,2026-04-23T22:14:42.771687+00:00,agent_hr_policy,HR Policy Agent,Human Resources,gpt-4.1,993,624,0.0105,1222,success,low,0.75,neutral,,2,HR policy knowledge base,prod
run_001751_2e5cb6e5,2026-04-24T01:19:06.771687+00:00,agent_hr_policy,HR Policy Agent,Human Resources,gpt-4o-mini,2190,468,0.001,978,success,low,0.765,positive,,1,synthetic employee case notes,test
run_001752_ddb990c7,2026-04-24T01:22:14.771687+00:00,agent_powerbi_optimiser,Power BI Optimiser Agent,Analytics,gpt-4.1,1197,713,0.0121,1886,success,low,0.765,positive,,3,semantic model metadata,prod
run_001753_4a7ff555,2026-04-24T02:14:00.771687+00:00,agent_hr_policy,HR Policy Agent,Human Resources,gpt-4o-mini,649,925,0.0011,925,success,low,0.785,positive,,6,leave policy index,test
run_001754_87c1aecd,2026-04-24T02:51:19.771687+00:00,agent_hr_policy,HR Policy Agent,Human Resources,gpt-4o-mini,822,341,0.0005,1014,success,high,0.611,negative,Low Groundedness,0,employee handbook,dev
run_001755_f450ec82,2026-04-24T06:41:10.771687+00:00,agent_invoice_dispute,Invoice Dispute Agent,Finance Operations,gpt-4.1,1627,529,0.0112,1956,success,high,0.957,not_provided,Data Risk,0,invoice ledger extract,prod
run_001756_83af8174,2026-04-24T07:52:54.771687+00:00,agent_powerbi_optimiser,Power BI Optimiser Agent,Analytics,gpt-4o-mini,860,578,0.0008,364,success,low,0.817,neutral,,1,capacity utilisation extract,prod
run_001757_fa987a23,2026-04-24T09:27:49.771687+00:00,agent_powerbi_optimiser,Power BI Optimiser Agent,Analytics,gpt-4o-mini,1744,892,0.0013,1387,success,low,0.799,neutral,,5,Power BI usage metrics,prod
run_001758_8ab842a4,2026-04-24T11:14:18.771687+00:00,agent_invoice_dispute,Invoice Dispute Agent,Finance Operations,gpt-4o-mini,5155,1346,0.0026,1138,success,high,0.872,positive,Data Risk,1,synthetic customer account notes,prod
run_001759_dcb9826b,2026-04-24T13:36:27.771687+00:00,agent_powerbi_optimiser,Power BI Optimiser Agent,Analytics,gpt-4o-mini,1368,912,0.0013,596,success,low,0.99,negative,,1,semantic model metadata,test
run_001760_d4e4ff56,2026-04-24T14:55:12.771687+00:00,agent_powerbi_optimiser,Power BI Optimiser Agent,Analytics,gpt-4o-mini,2071,442,0.001,538,success,low,0.826,neutral,,0,capacity utilisation extract,prod
run_001761_67d6fae0,2026-04-24T16:07:34.771687+00:00,agent_powerbi_optimiser,Power BI Optimiser Agent,Analytics,claude-sonnet,1928,901,0.0289,4023,success,low,0.879,positive,,0,capacity utilisation extract,prod
run_001762_e5cfdb34,2026-04-24T19:12:01.771687+00:00,agent_hr_policy,HR Policy Agent,Human Resources,gpt-4.1,4670,2536,0.0444,2611,success,high,0.967,neutral,Data Risk,0,synthetic employee case notes,prod
run_001763_174ce359,2026-04-24T21:14:44.771687+00:00,agent_invoice_dispute,Invoice Dispute Agent,Finance Operations,claude-sonnet,1472,1011,0.0294,2996,success,high,0.97,negative,Data Risk,3,synthetic customer account notes,prod
run_001764_ba891fb8,2026-04-25T00:07:26.771687+00:00,agent_invoice_dispute,Invoice Dispute Agent,Finance Operations,local-gemma,4517,305,0.0002,1094,success,low,0.99,positive,,0,payment dispute queue,prod
run_001765_d42cf420,2026-04-25T00:09:15.771687+00:00,agent_invoice_dispute,Invoice Dispute Agent,Finance Operations,gpt-4.1,3919,1321,0.0276,1086,success,low,0.68,positive,,4,payment dispute queue,dev
run_001766_bfa77b11,2026-04-25T00:36:57.771687+00:00,agent_hr_policy,HR Policy Agent,Human Resources,claude-sonnet,864,600,0.0174,2249,success,low,0.836,neutral,,9,employee handbook,dev
run_001767_0f03aceb,2026-04-25T02:11:08.771687+00:00,agent_invoice_dispute,Invoice Dispute Agent,Finance Operations,gpt-4o-mini,2981,149,0.0009,1290,success,high,0.514,not_provided,Low Groundedness,1,synthetic customer account notes,prod
run_001768_f6c6ffa3,2026-04-25T03:04:27.771687+00:00,agent_hr_policy,HR Policy Agent,Human Resources,gpt-4o-mini,848,1042,0.0013,663,success,high,0.613,neutral,Low Groundedness,2,employee handbook,test
run_001769_efbaf698,2026-04-25T03:48:13.771687+00:00,agent_invoice_dispute,Invoice Dispute Agent,Finance Operations,gpt-4.1,1387,554,0.0108,5484,failed,medium,0.834,negative,Run Failure,0,synthetic customer account notes,dev
run_001770_6ed95ea8,2026-04-25T04:18:19.771687+00:00,agent_invoice_dispute,Invoice Dispute Agent,Finance Operations,gpt-4o-mini,1643,1610,0.002,742,success,high,0.956,positive,Data Risk,0,synthetic customer account notes,prod
run_001771_2a2577e0,2026-04-25T04:30:24.771687+00:00,agent_hr_policy,HR Policy Agent,Human Resources,gpt-4o-mini,1208,761,0.0011,844,success,low,0.715,positive,,0,HR policy knowledge base,prod
run_001772_f152ed30,2026-04-25T07:51:27.771687+00:00,agent_invoice_dispute,Invoice Dispute Agent,Finance Operations,gpt-4o-mini,1796,1010,0.0015,2250,failed,medium,0.99,negative,Run Failure,2,synthetic customer account notes,dev
run_001773_8a3a8c5b,2026-04-25T08:38:23.771687+00:00,agent_hr_policy,HR Policy Agent,Human Resources,gpt-4o-mini,1474,883,0.0013,4093,timeout,high,0.516,negative,Run Failure,0,employee handbook,dev
run_001774_50bb6c1e,2026-04-25T08:45:16.771687+00:00,agent_invoice_dispute,Invoice Dispute Agent,Finance Operations,gpt-4o-mini,1412,431,0.0008,1286,success,high,0.68,neutral,Data Risk,8,invoice ledger extract,prod
run_001775_1fc26a14,2026-04-25T09:48:07.771687+00:00,agent_invoice_dispute,Invoice Dispute Agent,Finance Operations,gpt-4o-mini,1017,937,0.0012,576,success,high,0.628,negative,Data Risk,4,invoice ledger extract,prod
run_001776_94307c7f,2026-04-25T10:21:18.771687+00:00,agent_hr_policy,HR Policy Agent,Human Resources,gpt-4o-mini,1714,1069,0.0015,384,success,high,0.533,positive,Low Groundedness,9,HR policy knowledge base,prod
run_001777_36025c92,2026-04-25T12:14:11.771687+00:00,agent_hr_policy,HR Policy Agent,Human Resources,local-gemma,2510,1383,0.0002,730,success,high,0.814,positive,Data Risk,0,employee handbook,prod
run_001778_352813db,2026-04-25T14:19:32.771687+00:00,agent_powerbi_optimiser,Power BI Optimiser Agent,Analytics,gpt-4o-mini,1065,1278,0.0015,899,success,low,0.764,neutral,,1,Power BI usage metrics,prod
run_001779_e3041bec,2026-04-25T19:09:48.771687+00:00,agent_invoice_dispute,Invoice Dispute Agent,Finance Operations,gpt-4.1,605,424,0.0069,2497,success,low,0.79,positive,,1,synthetic customer account notes,test
run_001780_6727f9f9,2026-04-25T20:39:24.771687+00:00,agent_hr_policy,HR Policy Agent,Human Resources,gpt-4o-mini,901,635,0.0009,591,success,high,0.714,positive,Data Risk,4,synthetic employee case notes,prod
run_001781_de6e66f2,2026-04-25T20:47:18.771687+00:00,agent_powerbi_optimiser,Power BI Optimiser Agent,Analytics,claude-sonnet,1535,1236,0.0347,2811,cancelled,medium,0.771,negative,Run Failure,1,DAX performance logs,dev
run_001782_c137f015,2026-04-25T21:45:04.771687+00:00,agent_hr_policy,HR Policy Agent,Human Resources,gpt-4o-mini,1081,956,0.0012,572,success,low,0.94,positive,,1,HR policy knowledge base,prod
run_001783_7aedb04d,2026-04-25T22:15:47.771687+00:00,agent_hr_policy,HR Policy Agent,Human Resources,gpt-4o-mini,834,777,0.001,1317,success,high,0.771,positive,Data Risk,0,employee handbook,prod
run_001784_c4fff65c,2026-04-25T23:16:37.771687+00:00,agent_powerbi_optimiser,Power BI Optimiser Agent,Analytics,gpt-4.1,2568,634,0.0153,2093,success,low,0.744,positive,,2,capacity utilisation extract,prod
run_001785_ea4c88c2,2026-04-25T23:30:07.771687+00:00,agent_invoice_dispute,Invoice Dispute Agent,Finance Operations,gpt-4o-mini,1184,428,0.0007,826,success,high,0.777,neutral,Data Risk,4,synthetic customer account notes,prod
run_001786_ab2ff315,2026-04-25T23:30:27.771687+00:00,agent_powerbi_optimiser,Power BI Optimiser Agent,Analytics,gpt-4o-mini,3547,205,0.0011,357,success,low,0.846,positive,,3,capacity utilisation extract,prod
run_001787_3e56ab9e,2026-04-25T23:52:44.771687+00:00,agent_invoice_dispute,Invoice Dispute Agent,Finance Operations,gpt-4.1,1840,383,0.0101,1863,success,high,0.894,positive,Data Risk,1,synthetic customer account notes,prod
run_001788_542772b0,2026-04-26T02:03:24.771687+00:00,agent_hr_policy,HR Policy Agent,Human Resources,gpt-4o-mini,1614,469,0.0009,886,success,low,0.919,positive,,2,synthetic employee case notes,dev
run_001789_71a1a495,2026-04-26T02:39:34.771687+00:00,agent_hr_policy,HR Policy Agent,Human Resources,claude-sonnet,1149,1125,0.0305,2133,success,high,0.742,neutral,Data Risk,0,synthetic employee case notes,prod
run_001790_6b4c8a89,2026-04-26T03:10:10.771687+00:00,agent_invoice_dispute,Invoice Dispute Agent,Finance Operations,gpt-4o-mini,1815,1216,0.0017,831,success,low,0.66,neutral,,1,synthetic customer account notes,test
run_001791_57a4ac8e,2026-04-26T04:18:00.771687+00:00,agent_invoice_dispute,Invoice Dispute Agent,Finance Operations,claude-sonnet,3455,3192,0.0874,2959,success,medium,0.773,not_provided,High Cost,0,payment dispute queue,prod
run_001792_1dfdaf19,2026-04-26T04:47:27.771687+00:00,agent_invoice_dispute,Invoice Dispute Agent,Finance Operations,gpt-4.1,1013,368,0.0075,4413,failed,medium,0.742,neutral,Run Failure,3,vendor contract summary,dev
run_001793_cbdc59f4,2026-04-26T04:54:45.771687+00:00,agent_invoice_dispute,Invoice Dispute Agent,Finance Operations,gpt-4.1,1789,936,0.0166,2156,success,low,0.799,positive,,4,vendor contract summary,prod
run_001794_9b50080a,2026-04-26T06:46:52.771687+00:00,agent_invoice_dispute,Invoice Dispute Agent,Finance Operations,gpt-4.1,7614,1621,0.0423,2366,cancelled,high,0.914,not_provided,Data Risk,2,synthetic customer account notes,prod
run_001795_ae1b6a22,2026-04-26T06:51:21.771687+00:00,agent_hr_policy,HR Policy Agent,Human Resources,gpt-4o-mini,2976,573,0.0013,786,success,low,0.895,positive,,0,leave policy index,prod
run_001796_61182a6f,2026-04-26T06:54:07.771687+00:00,agent_invoice_dispute,Invoice Dispute Agent,Finance Operations,gpt-4o-mini,667,1037,0.0012,1197,success,low,0.889,positive,,2,payment dispute queue,prod
run_001797_498a2619,2026-04-26T07:45:13.771687+00:00,agent_hr_policy,HR Policy Agent,Human Resources,gpt-4o-mini,4240,852,0.0019,689,success,high,0.409,negative,Data Risk,4,synthetic employee case notes,prod
run_001798_ce13ee0e,2026-04-26T08:52:58.771687+00:00,agent_hr_policy,HR Policy Agent,Human Resources,gpt-4o-mini,2776,416,0.0011,1265,failed,high,0.839,negative,Data Risk,5,employee handbook,prod
run_001799_eff9e0fd,2026-04-26T09:10:59.771687+00:00,agent_hr_policy,HR Policy Agent,Human Resources,gpt-4o-mini,560,599,0.0007,1043,success,high,0.861,positive,Data Risk,3,employee handbook,prod
run_001800_b9d4edf3,2026-04-26T09:37:08.771687+00:00,agent_invoice_dispute,Invoice Dispute Agent,Finance Operations,local-gemma,736,891,0.0001,230,success,low,0.984,neutral,,4,payment dispute queue,dev
run_001801_0bfe6f83,2026-04-26T11:31:28.771687+00:00,agent_hr_policy,HR Policy Agent,Human Resources,claude-sonnet,10797,1915,0.0917,3219,success,medium,0.895,positive,High Cost,4,synthetic employee case notes,dev
run_001802_26a0cbef,2026-04-26T12:03:37.771687+00:00,agent_invoice_dispute,Invoice Dispute Agent,Finance Operations,gpt-4.1,2126,543,0.0129,2685,success,high,0.718,neutral,Data Risk,1,synthetic customer account notes,prod
run_001803_b7c68c73,2026-04-26T12:13:15.771687+00:00,agent_invoice_dispute,Invoice Dispute Agent,Finance Operations,claude-sonnet,976,1155,0.0304,8018,timeout,medium,0.573,not_provided,Run Failure,1,payment dispute queue,prod
run_001804_47724a58,2026-04-26T15:35:45.771687+00:00,agent_invoice_dispute,Invoice Dispute Agent,Finance Operations,gpt-4o-mini,752,693,0.0009,1129,success,high,0.574,positive,Low Groundedness,0,invoice ledger extract,test
run_001805_5b54c694,2026-04-26T17:36:09.771687+00:00,agent_powerbi_optimiser,Power BI Optimiser Agent,Analytics,gpt-4.1,2775,707,0.0168,1629,success,low,0.884,neutral,,4,Power BI usage metrics,prod
run_001806_e441be47,2026-04-26T19:40:49.771687+00:00,agent_powerbi_optimiser,Power BI Optimiser Agent,Analytics,gpt-4o-mini,1329,1281,0.0016,627,success,low,0.841,positive,,0,capacity utilisation extract,prod
run_001807_3c3aa434,2026-04-26T21:09:28.771687+00:00,agent_invoice_dispute,Invoice Dispute Agent,Finance Operations,gpt-4o-mini,1480,646,0.001,1808,success,high,0.858,not_provided,Data Risk,5,invoice ledger extract,prod
run_001808_e7da4dc5,2026-04-26T22:39:20.771687+00:00,agent_invoice_dispute,Invoice Dispute Agent,Finance Operations,gpt-4o-mini,1346,912,0.0012,1421,failed,medium,0.625,negative,Run Failure,0,synthetic customer account notes,test
run_001809_c2b35a19,2026-04-27T00:45:10.771687+00:00,agent_invoice_dispute,Invoice Dispute Agent,Finance Operations,gpt-4o-mini,1913,160,0.0006,710,success,low,0.67,positive,,1,synthetic customer account notes,dev
run_001810_f3d49fde,2026-04-27T01:22:02.771687+00:00,agent_invoice_dispute,Invoice Dispute Agent,Finance Operations,claude-sonnet,1070,719,0.021,2587,success,low,0.875,positive,,0,vendor contract summary,prod
run_001811_baae9c7b,2026-04-27T04:07:22.771687+00:00,agent_hr_policy,HR Policy Agent,Human Resources,gpt-4o-mini,1117,88,0.0004,941,success,low,0.823,neutral,,1,leave policy index,prod
run_001812_6edce1fe,2026-04-27T06:00:30.771687+00:00,agent_powerbi_optimiser,Power BI Optimiser Agent,Analytics,gpt-4o-mini,1383,489,0.0008,982,success,low,0.784,positive,,1,DAX performance logs,test
run_001813_58d61f0c,2026-04-27T09:13:12.771687+00:00,agent_powerbi_optimiser,Power BI Optimiser Agent,Analytics,gpt-4o-mini,434,362,0.0005,1475,success,low,0.893,positive,,1,semantic model metadata,prod
run_001814_909938d2,2026-04-27T09:50:11.771687+00:00,agent_invoice_dispute,Invoice Dispute Agent,Finance Operations,gpt-4o-mini,3785,1142,0.0021,1294,success,low,0.737,negative,,0,payment dispute queue,prod
run_001815_fa33b563,2026-04-27T10:51:46.771687+00:00,agent_powerbi_optimiser,Power BI Optimiser Agent,Analytics,gpt-4o-mini,2326,491,0.0011,1268,success,low,0.819,neutral,,0,DAX performance logs,dev
run_001816_6b5186e4,2026-04-27T11:42:00.771687+00:00,agent_powerbi_optimiser,Power BI Optimiser Agent,Analytics,gpt-4o-mini,1386,354,0.0007,1236,success,low,0.915,positive,,1,Power BI usage metrics,dev
run_001817_41435db2,2026-04-27T14:29:03.771687+00:00,agent_hr_policy,HR Policy Agent,Human Resources,gpt-4o-mini,1512,814,0.0012,727,success,low,0.879,positive,,1,employee handbook,dev
run_001818_855d5a1c,2026-04-27T14:56:26.771687+00:00,agent_invoice_dispute,Invoice Dispute Agent,Finance Operations,gpt-4.1,1283,635,0.0115,1568,success,high,0.534,neutral,Low Groundedness,2,vendor contract summary,prod
run_001819_1a968fe5,2026-04-27T16:09:15.771687+00:00,agent_powerbi_optimiser,Power BI Optimiser Agent,Analytics,gpt-4.1,1448,569,0.0112,1488,success,high,0.412,neutral,Low Groundedness,0,capacity utilisation extract,prod
run_001820_8082e3a8,2026-04-27T16:11:45.771687+00:00,agent_powerbi_optimiser,Power BI Optimiser Agent,Analytics,gpt-4o-mini,1860,1101,0.0016,608,success,low,0.685,neutral,,0,DAX performance logs,test
run_001821_eecb069b,2026-04-27T16:54:09.771687+00:00,agent_powerbi_optimiser,Power BI Optimiser Agent,Analytics,gpt-4o-mini,1788,740,0.0012,787,success,low,0.867,neutral,,0,Power BI usage metrics,prod
run_001822_571fb917,2026-04-27T17:44:23.771687+00:00,agent_invoice_dispute,Invoice Dispute Agent,Finance Operations,gpt-4o-mini,1353,602,0.0009,920,success,low,0.955,not_provided,,1,payment dispute queue,dev
run_001823_8500f9f9,2026-04-27T19:47:24.771687+00:00,agent_powerbi_optimiser,Power BI Optimiser Agent,Analytics,gpt-4.1,1235,386,0.0083,1538,success,high,0.549,not_provided,Low Groundedness,0,DAX performance logs,dev
run_001824_5d8dc3cf,2026-04-27T20:10:04.771687+00:00,agent_invoice_dispute,Invoice Dispute Agent,Finance Operations,gpt-4.1,538,643,0.0093,5353,timeout,medium,0.945,negative,Run Failure,1,vendor contract summary,prod
run_001825_35473ded,2026-04-27T21:27:44.771687+00:00,agent_hr_policy,HR Policy Agent,Human Resources,claude-sonnet,5028,600,0.0361,2361,success,low,0.842,negative,,0,HR policy knowledge base,test
run_001826_3cde509b,2026-04-27T22:59:57.771687+00:00,agent_hr_policy,HR Policy Agent,Human Resources,gpt-4o-mini,3207,504,0.0013,987,success,high,0.281,neutral,Low Groundedness,1,employee handbook,prod
run_001827_1422f9d3,2026-04-27T23:54:26.771687+00:00,agent_powerbi_optimiser,Power BI Optimiser Agent,Analytics,gpt-4o-mini,1793,337,0.0008,1117,success,low,0.82,positive,,0,DAX performance logs,prod
run_001828_89de244c,2026-04-28T00:46:15.771687+00:00,agent_hr_policy,HR Policy Agent,Human Resources,claude-sonnet,2993,732,0.0299,2323,success,low,0.746,not_provided,,5,HR policy knowledge base,prod
run_001829_68a14e8c,2026-04-28T00:53:33.771687+00:00,agent_hr_policy,HR Policy Agent,Human Resources,gpt-4.1,1239,385,0.0083,2080,success,high,0.497,neutral,Low Groundedness,0,employee handbook,test
run_001830_3082ab91,2026-04-28T02:14:05.771687+00:00,agent_hr_policy,HR Policy Agent,Human Resources,gpt-4.1,4903,1746,0.0357,1310,success,low,0.955,neutral,,2,leave policy index,prod
run_001831_a4ef0e8e,2026-04-28T03:07:00.771687+00:00,agent_powerbi_optimiser,Power BI Optimiser Agent,Analytics,gpt-4o-mini,1685,552,0.001,587,success,low,0.632,positive,,4,Power BI usage metrics,prod
run_001832_dd8c54a6,2026-04-28T03:17:11.771687+00:00,agent_hr_policy,HR Policy Agent,Human Resources,gpt-4o-mini,1370,453,0.0008,218,success,high,0.941,not_provided,Data Risk,0,synthetic employee case notes,prod
run_001833_06d98e83,2026-04-28T03:33:59.771687+00:00,agent_hr_policy,HR Policy Agent,Human Resources,gpt-4o-mini,863,633,0.0008,1059,success,low,0.848,not_provided,,5,leave policy index,test
run_001834_a881ce0d,2026-04-28T04:33:04.771687+00:00,agent_powerbi_optimiser,Power BI Optimiser Agent,Analytics,gpt-4.1,1165,898,0.0143,1468,success,low,0.722,positive,,3,DAX performance logs,prod
run_001835_68f76633,2026-04-28T04:48:48.771687+00:00,agent_invoice_dispute,Invoice Dispute Agent,Finance Operations,local-gemma,2468,1108,0.0002,782,success,low,0.89,positive,,0,vendor contract summary,dev
run_001836_3594f22e,2026-04-28T07:03:38.771687+00:00,agent_invoice_dispute,Invoice Dispute Agent,Finance Operations,claude-sonnet,3977,869,0.0374,1670,success,high,0.409,neutral,Data Risk,0,synthetic customer account notes,prod
run_001837_8e33927a,2026-04-28T09:10:13.771687+00:00,agent_hr_policy,HR Policy Agent,Human Resources,gpt-4o-mini,2312,805,0.0014,909,success,low,0.99,negative,,2,synthetic employee case notes,test
run_001838_745f0c53,2026-04-28T09:28:44.771687+00:00,agent_invoice_dispute,Invoice Dispute Agent,Finance Operations,gpt-4o-mini,1439,275,0.0006,1564,success,low,0.758,positive,,1,invoice ledger extract,dev
run_001839_7fd7cd2f,2026-04-28T10:40:58.771687+00:00,agent_invoice_dispute,Invoice Dispute Agent,Finance Operations,gpt-4o-mini,1272,826,0.0011,848,success,high,0.99,neutral,Data Risk,1,synthetic customer account notes,prod
run_001840_f9461298,2026-04-28T10:47:25.771687+00:00,agent_invoice_dispute,Invoice Dispute Agent,Finance Operations,gpt-4.1,836,595,0.0096,2347,success,low,0.925,positive,,4,synthetic customer account notes,test
run_001841_f3db2b55,2026-04-28T12:27:57.771687+00:00,agent_invoice_dispute,Invoice Dispute Agent,Finance Operations,claude-sonnet,3560,2072,0.0626,1132,success,high,0.716,positive,Data Risk,9,synthetic customer account notes,prod
